Age,Department,JobRole,Attrition,CareerStage,CareerCluster,HierarchicalCluster,PromotionGapRatio,RoleStagnationIndex,TrainingIntensityScore,ManagerStabilityIndicator,CareerVelocityScore,SalaryGrowthProxy,PromotionGapRiskScore,PromotionGapRisk,RetentionOpportunityIndex,RetentionOpportunity,TrainingNeedIndicator,ManagerStability
44,Research & Development,Research Scientist,1,Growth Stage,0,3,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.16666666666666666,11,0.26666666666666666,Low,0.5111111111111111,Medium,Adequate,Lower Stability
53,Research & Development,Manager,0,Mid Career,3,0,0.5714285714285714,1.0,0.8571428571428571,1.0,0.19230769230769232,90,0.7428571428571429,High,0.842857142857143,High,Adequate,Higher Stability
29,Research & Development,Research Scientist,0,Growth Stage,0,3,0.2,0.8,0.4,0.6,0.16666666666666666,18,0.44000000000000006,Medium,0.6466666666666667,High,Needs Development,Lower Stability
22,Research & Development,Research Scientist,1,Early Career,1,1,0.0,0.0,5.0,0.0,1.0,11,0.0,Low,0.03333333333333335,Low,Adequate,Lower Stability
46,Sales,Manager,0,Senior Career,2,0,0.5769230769230769,0.5769230769230769,0.07692307692307693,0.34615384615384615,0.14285714285714285,92,0.5769230769230769,High,0.6589743589743589,High,Needs Development,Lower Stability
44,Research & Development,Research Scientist,0,Early Career,1,1,0.0,0.0,3.0,0.0,0.16666666666666666,13,0.0,Low,0.1,Low,Adequate,Lower Stability
33,Human Resources,Human Resources,0,Growth Stage,0,3,0.2,0.8,0.4,0.8,0.2,13,0.44000000000000006,Medium,0.6466666666666667,High,Needs Development,Higher Stability
41,Research & Development,Research Scientist,1,Early Career,1,1,0.0,0.0,2.0,0.0,0.2,17,0.0,Low,0.13333333333333336,Low,Adequate,Lower Stability
30,Sales,Sales Executive,0,Growth Stage,0,3,0.0,0.75,0.75,0.75,0.25,38,0.30000000000000004,Medium,0.55,Medium,Adequate,Higher Stability
40,Sales,Sales Executive,0,Early Career,1,1,0.0,0.0,2.0,0.0,0.4,24,0.0,Low,0.13333333333333336,Low,Adequate,Lower Stability
50,Research & Development,Manager,0,Early Career,3,2,1.0,1.0,1.5,1.0,0.125,88,1.0,High,0.9500000000000001,High,Adequate,Higher Stability
28,Research & Development,Laboratory Technician,0,Growth Stage,3,3,0.5,0.8333333333333334,0.3333333333333333,0.5,0.16666666666666666,12,0.6333333333333333,High,0.7555555555555555,High,Needs Development,Lower Stability
46,Research & Development,Research Director,0,Growth Stage,0,3,0.0,0.5,0.5,0.75,0.2,55,0.2,Low,0.43333333333333335,Low,Adequate,Higher Stability
35,Sales,Sales Executive,0,Mid Career,0,0,0.14285714285714285,1.0,0.2857142857142857,1.0,0.13333333333333333,30,0.4857142857142857,High,0.7333333333333333,High,Needs Development,Higher Stability
24,Research & Development,Laboratory Technician,1,Early Career,1,1,0.0,0.0,3.0,0.0,1.0,13,0.0,Low,0.1,Low,Adequate,Lower Stability
33,Sales,Sales Executive,0,Mid Career,0,3,0.0,0.7,0.3,0.1,0.2,24,0.27999999999999997,Low,0.54,Medium,Needs Development,Lower Stability
36,Research & Development,Laboratory Technician,0,Mid Career,0,0,0.14285714285714285,1.0,0.5714285714285714,1.0,0.14285714285714285,14,0.4857142857142857,High,0.7238095238095238,High,Adequate,Higher Stability
30,Research & Development,Laboratory Technician,0,Mid Career,2,2,0.8,0.7,0.4,0.9,0.2,26,0.76,High,0.7766666666666666,High,Needs Development,Higher Stability
44,Research & Development,Research Scientist,0,Senior Career,2,0,0.65,0.55,0.15,0.85,0.1,50,0.6100000000000001,High,0.665,High,Needs Development,Higher Stability
20,Sales,Sales Representative,0,Early Career,3,2,1.0,0.5,1.0,1.0,0.5,17,0.8,High,0.7166666666666668,High,Adequate,Higher Stability
46,Research & Development,Manufacturing Director,0,Growth Stage,0,3,0.16666666666666666,0.5,0.5,0.6666666666666666,0.16666666666666666,22,0.3,Medium,0.48333333333333334,Low,Adequate,Higher Stability
42,Human Resources,Human Resources,0,Growth Stage,0,3,0.0,0.75,0.75,0.75,0.2,32,0.30000000000000004,Medium,0.55,Medium,Adequate,Higher Stability
60,Sales,Sales Executive,0,Mid Career,0,0,0.09090909090909091,0.6363636363636364,0.2727272727272727,0.8181818181818182,0.16666666666666666,36,0.30909090909090914,Medium,0.5363636363636364,Medium,Needs Development,Higher Stability
32,Research & Development,Laboratory Technician,0,Early Career,3,2,1.0,1.0,1.0,1.0,0.5,20,1.0,High,0.9666666666666668,High,Adequate,Higher Stability
32,Research & Development,Research Scientist,0,Mid Career,0,0,0.0,0.875,0.25,0.875,0.2,28,0.35000000000000003,Medium,0.6291666666666667,Medium,Needs Development,Higher Stability
36,Research & Development,Manufacturing Director,0,Mid Career,3,2,1.0,1.0,0.2857142857142857,1.0,0.17647058823529413,63,1.0,High,0.9904761904761905,High,Needs Development,Higher Stability
33,Research & Development,Research Scientist,0,Mid Career,2,0,0.2857142857142857,0.7142857142857143,0.35714285714285715,0.7142857142857143,0.06666666666666667,13,0.4571428571428572,Medium,0.6309523809523809,Medium,Needs Development,Higher Stability
40,Sales,Sales Executive,0,Growth Stage,0,3,0.2,0.2,0.4,0.6,0.2857142857142857,24,0.2,Low,0.3466666666666667,Low,Needs Development,Lower Stability
25,Sales,Sales Executive,0,Growth Stage,0,3,0.25,0.75,1.0,0.25,0.4,28,0.45000000000000007,Medium,0.6166666666666667,Medium,Adequate,Lower Stability
30,Research & Development,Research Scientist,0,Mid Career,2,0,0.45454545454545453,0.8181818181818182,0.18181818181818182,0.6363636363636364,0.08333333333333333,21,0.6000000000000001,High,0.7393939393939395,High,Needs Development,Lower Stability
42,Research & Development,Research Director,0,Early Career,1,1,0.0,0.0,6.0,0.0,0.15,51,0.0,Low,0.0,Low,Adequate,Lower Stability
35,Sales,Sales Executive,0,Mid Career,2,3,0.3076923076923077,0.15384615384615385,0.46153846153846156,0.9230769230769231,0.1875,33,0.24615384615384617,Low,0.35384615384615387,Low,Needs Development,Higher Stability
27,Research & Development,Research Scientist,0,Mid Career,2,2,0.6666666666666666,0.7777777777777778,0.3333333333333333,0.8888888888888888,0.1111111111111111,14,0.711111111111111,High,0.7777777777777777,High,Needs Development,Higher Stability
54,Research & Development,Manufacturing Director,0,Growth Stage,0,3,0.2,0.8,0.4,0.8,0.09090909090909091,51,0.44000000000000006,Medium,0.6466666666666667,High,Needs Development,Higher Stability
44,Research & Development,Research Scientist,0,Mid Career,2,2,0.7,0.5,0.5,0.7,0.1,13,0.62,High,0.6433333333333333,Medium,Adequate,Higher Stability
19,Research & Development,Research Scientist,1,Early Career,1,1,0.0,1.0,2.0,0.0,1.0,25,0.4,Medium,0.6333333333333333,Medium,Adequate,Lower Stability
29,Research & Development,Research Scientist,0,Growth Stage,0,3,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.3333333333333333,15,0.4666666666666667,Medium,0.5777777777777778,Medium,Adequate,Higher Stability
54,Research & Development,Research Director,0,Mid Career,0,0,0.0,0.9,0.2,0.9,0.1111111111111111,56,0.36000000000000004,Medium,0.6433333333333334,High,Needs Development,Higher Stability
31,Research & Development,Healthcare Representative,0,Growth Stage,0,3,0.0,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.3333333333333333,24,0.33333333333333337,Medium,0.6055555555555556,Medium,Needs Development,Lower Stability
31,Research & Development,Healthcare Representative,0,Mid Career,0,0,0.1,0.9,0.2,0.8,0.2,38,0.42000000000000004,Medium,0.6733333333333333,High,Needs Development,Higher Stability
59,Sales,Sales Executive,0,Growth Stage,0,3,0.0,0.16666666666666666,0.3333333333333333,0.8333333333333334,0.15384615384615385,34,0.06666666666666667,Low,0.2722222222222222,Low,Needs Development,Higher Stability
43,Research & Development,Research Director,0,Mid Career,0,0,0.0,0.875,0.25,0.875,0.2,70,0.35000000000000003,Medium,0.6291666666666667,Medium,Needs Development,Higher Stability
49,Research & Development,Manager,0,Early Career,1,1,0.0,0.0,2.0,0.0,0.21739130434782608,65,0.0,Low,0.13333333333333336,Low,Adequate,Lower Stability
36,Research & Development,Research Scientist,0,Mid Career,0,0,0.0,0.9090909090909091,0.18181818181818182,0.6363636363636364,0.08333333333333333,12,0.36363636363636365,Medium,0.6484848484848484,High,Needs Development,Lower Stability
48,Research & Development,Laboratory Technician,0,Early Career,1,1,0.0,0.0,4.0,0.0,0.14285714285714285,11,0.0,Low,0.06666666666666668,Low,Adequate,Lower Stability
27,Research & Development,Research Scientist,0,Growth Stage,0,3,0.0,0.6,0.4,0.6,0.2,11,0.24,Low,0.4866666666666667,Low,Needs Development,Lower Stability
29,Research & Development,Healthcare Representative,0,Growth Stage,1,1,0.16666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,22,0.09999999999999999,Low,0.23888888888888887,Low,Needs Development,Lower Stability
48,Research & Development,Research Director,0,Early Career,1,1,0.0,0.0,3.0,0.0,0.2,60,0.0,Low,0.1,Low,Adequate,Lower Stability
29,Research & Development,Research Director,0,Mid Career,0,0,0.14285714285714285,1.0,0.2857142857142857,1.0,0.4444444444444444,56,0.4857142857142857,High,0.7333333333333333,High,Needs Development,Higher Stability
34,Research & Development,Research Scientist,0,Early Career,1,1,0.0,0.0,5.0,0.0,0.5,17,0.0,Low,0.03333333333333335,Low,Adequate,Lower Stability
44,Sales,Manager,0,Senior Career,2,0,0.13636363636363635,0.4090909090909091,0.22727272727272727,0.45454545454545453,0.19230769230769232,55,0.24545454545454548,Low,0.4378787878787879,Low,Needs Development,Lower Stability
33,Sales,Sales Executive,0,Mid Career,0,0,0.0,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.3,42,0.35555555555555557,Medium,0.6333333333333333,Medium,Needs Development,Higher Stability
19,Research & Development,Research Scientist,0,Early Career,1,1,0.0,0.0,2.0,1.0,1.0,12,0.0,Low,0.13333333333333336,Low,Adequate,Higher Stability
23,Research & Development,Research Scientist,0,Early Career,1,1,0.0,0.0,2.0,1.0,1.0,22,0.0,Low,0.13333333333333336,Low,Adequate,Higher Stability
25,Sales,Sales Representative,1,Early Career,1,1,1.0,0.0,4.0,0.0,1.0,14,0.6,High,0.3666666666666667,Low,Adequate,Lower Stability
26,Research & Development,Research Scientist,0,Mid Career,0,3,0.25,0.625,0.25,0.25,0.125,20,0.4,Medium,0.5791666666666667,Medium,Needs Development,Lower Stability
45,Sales,Manager,1,Senior Career,2,0,0.041666666666666664,0.4166666666666667,0.08333333333333333,0.4583333333333333,0.19230769230769232,80,0.19166666666666668,Low,0.41805555555555557,Low,Needs Development,Lower Stability
55,Research & Development,Healthcare Representative,0,Senior Career,2,0,0.45454545454545453,0.2727272727272727,0.09090909090909091,0.0,0.11764705882352941,60,0.3818181818181818,Medium,0.4696969696969697,Low,Needs Development,Lower Stability
21,Research & Development,Laboratory Technician,1,Early Career,3,2,1.0,1.0,1.0,1.0,0.5,20,1.0,High,0.9666666666666668,High,Adequate,Higher Stability
46,Sales,Manager,0,Mid Career,0,3,0.0,0.36363636363636365,0.18181818181818182,0.7272727272727273,0.19230769230769232,70,0.14545454545454548,Low,0.3757575757575758,Low,Needs Development,Higher Stability
34,Sales,Sales Executive,0,Growth Stage,0,3,0.0,0.6666666666666666,1.0,0.6666666666666666,0.5,24,0.26666666666666666,Low,0.5,Medium,Adequate,Higher Stability
51,Sales,Manager,0,Senior Career,2,0,0.3793103448275862,0.3448275862068966,0.1724137931034483,0.3448275862068966,0.16129032258064516,120,0.36551724137931035,Medium,0.48045977011494256,Low,Needs Development,Lower Stability
59,Research & Development,Manufacturing Director,0,Mid Career,3,3,0.5555555555555556,0.7777777777777778,0.6666666666666666,0.4444444444444444,0.12,36,0.6444444444444444,High,0.7333333333333334,High,Adequate,Lower Stability
34,Research & Development,Laboratory Technician,0,Mid Career,2,0,0.45454545454545453,0.7272727272727273,0.18181818181818182,0.9090909090909091,0.13333333333333333,26,0.5636363636363637,High,0.693939393939394,High,Needs Development,Higher Stability
28,Research & Development,Laboratory Technician,0,Growth Stage,0,3,0.0,0.5,0.5,0.5,0.2,11,0.2,Low,0.43333333333333335,Low,Adequate,Lower Stability
44,Research & Development,Manager,0,Senior Career,2,0,0.56,0.36,0.16,0.52,0.19230769230769232,70,0.48,High,0.5426666666666666,Medium,Needs Development,Lower Stability
34,Human Resources,Human Resources,0,Mid Career,0,0,0.1,0.9,0.5,0.8,0.14285714285714285,22,0.42000000000000004,Medium,0.6633333333333333,High,Adequate,Higher Stability
35,Research & Development,Research Scientist,0,Growth Stage,3,2,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.25,14,0.6666666666666666,High,0.7,High,Adequate,Higher Stability
42,Research & Development,Research Scientist,0,Early Career,1,1,0.0,0.0,2.0,0.0,0.1111111111111111,32,0.0,Low,0.13333333333333336,Low,Adequate,Lower Stability
43,Sales,Sales Executive,0,Senior Career,2,0,0.7142857142857143,0.3333333333333333,0.14285714285714285,0.8095238095238095,0.13043478260869565,42,0.5619047619047619,High,0.5761904761904761,Medium,Needs Development,Higher Stability
36,Research & Development,Manufacturing Director,0,Senior Career,2,0,0.3125,0.875,0.125,0.75,0.1111111111111111,22,0.5375000000000001,High,0.7270833333333333,High,Needs Development,Higher Stability
44,Research & Development,Healthcare Representative,1,Mid Career,0,0,0.0,0.7,0.2,0.5,0.3,33,0.27999999999999997,Low,0.5433333333333333,Medium,Needs Development,Lower Stability
28,Research & Development,Laboratory Technician,0,Early Career,3,2,1.0,1.0,1.0,1.0,0.5,12,1.0,High,0.9666666666666668,High,Adequate,Higher Stability
51,Research & Development,Laboratory Technician,0,Mid Career,3,2,1.0,0.0,0.8571428571428571,1.0,0.125,14,0.6,High,0.4714285714285714,Low,Adequate,Higher Stability
30,Research & Development,Manufacturing Director,0,Mid Career,0,3,0.125,0.5,0.375,0.875,0.2,36,0.275,Low,0.475,Low,Needs Development,Higher Stability
29,Research & Development,Laboratory Technician,1,Mid Career,3,2,1.0,1.0,0.2857142857142857,1.0,0.1,13,1.0,High,0.9904761904761905,High,Needs Development,Higher Stability
28,Research & Development,Research Scientist,0,Growth Stage,0,3,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2,11,0.4666666666666667,Medium,0.6111111111111112,Medium,Adequate,Higher Stability
25,Research & Development,Research Scientist,0,Early Career,3,2,1.0,1.0,1.5,0.5,0.5,18,1.0,High,0.9500000000000001,High,Adequate,Lower Stability
32,Sales,Sales Executive,0,Mid Career,0,0,0.0,0.7,0.4,0.8,0.2,30,0.27999999999999997,Low,0.5366666666666666,Medium,Needs Development,Higher Stability
45,Research & Development,Manager,0,Early Career,1,1,0.0,0.0,4.0,0.0,0.22727272727272727,110,0.0,Low,0.06666666666666668,Low,Adequate,Lower Stability
39,Research & Development,Manager,0,Senior Career,2,0,0.7894736842105263,0.47368421052631576,0.21052631578947367,0.10526315789473684,0.19047619047619047,52,0.6631578947368421,High,0.6666666666666666,High,Needs Development,Lower Stability
58,Research & Development,Research Scientist,0,Early Career,3,2,1.0,1.0,1.5,1.0,0.5,12,1.0,High,0.9500000000000001,High,Adequate,Higher Stability
32,Research & Development,Laboratory Technician,1,Mid Career,0,3,0.1,0.4,0.3,0.1,0.2,36,0.22000000000000003,Low,0.42000000000000004,Low,Needs Development,Lower Stability
39,Research & Development,Research Scientist,1,Growth Stage,0,3,0.0,0.4,0.4,0.6,0.16666666666666666,13,0.16000000000000003,Low,0.3866666666666667,Low,Needs Development,Lower Stability
30,Research & Development,Laboratory Technician,0,Mid Career,3,2,0.6666666666666666,0.2222222222222222,0.6666666666666666,0.7777777777777778,0.2,24,0.4888888888888889,High,0.48888888888888893,Medium,Adequate,Higher Stability
36,Research & Development,Healthcare Representative,0,Mid Career,0,0,0.14285714285714285,1.0,0.0,1.0,0.3,36,0.4857142857142857,High,0.7428571428571429,High,Needs Development,Higher Stability
46,Human Resources,Human Resources,0,Mid Career,3,0,0.7142857142857143,0.8571428571428571,0.42857142857142855,1.0,0.1,12,0.7714285714285714,High,0.8285714285714285,High,Needs Development,Higher Stability
28,Research & Development,Laboratory Technician,0,Mid Career,3,2,0.7777777777777778,0.8888888888888888,0.6666666666666666,0.5555555555555556,0.2,22,0.8222222222222222,High,0.8555555555555556,High,Adequate,Lower Stability
50,Research & Development,Research Director,0,Growth Stage,0,3,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.16,44,0.4666666666666667,Medium,0.6111111111111112,Medium,Adequate,Higher Stability
40,Sales,Sales Executive,1,Growth Stage,0,3,0.2,0.8,0.4,0.0,0.3333333333333333,36,0.44000000000000006,Medium,0.6466666666666667,High,Needs Development,Lower Stability
52,Sales,Sales Executive,1,Mid Career,3,2,0.875,0.875,0.25,0.875,0.3,57,0.875,High,0.8916666666666666,High,Needs Development,Higher Stability
30,Research & Development,Manager,0,Mid Career,0,3,0.0,0.1111111111111111,0.2222222222222222,0.8888888888888888,0.3333333333333333,69,0.044444444444444446,Low,0.24814814814814817,Low,Needs Development,Higher Stability
39,Research & Development,Manufacturing Director,0,Mid Career,0,0,0.125,0.875,0.75,0.875,0.2222222222222222,22,0.42500000000000004,Medium,0.65,High,Adequate,Higher Stability
31,Sales,Sales Executive,0,Mid Career,2,2,0.9,0.8,0.5,0.6,0.3,57,0.8600000000000001,High,0.8533333333333334,High,Adequate,Lower Stability
41,Sales,Sales Executive,0,Senior Career,2,0,0.5789473684210527,0.10526315789473684,0.21052631578947367,0.47368421052631576,0.10526315789473684,26,0.38947368421052636,Medium,0.4192982456140351,Low,Needs Development,Lower Stability
31,Sales,Sales Representative,1,Growth Stage,3,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,11,0.6666666666666666,High,0.7111111111111111,High,Adequate,Higher Stability
44,Research & Development,Laboratory Technician,1,Growth Stage,0,3,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.1,12,0.4666666666666667,Medium,0.5888888888888889,Medium,Adequate,Higher Stability
42,Research & Development,Manager,0,Senior Career,2,0,0.1,0.4,0.15,0.5,0.19047619047619047,52,0.22000000000000003,Low,0.42500000000000004,Low,Needs Development,Lower Stability
